country,year,Cyclicallyadjustedgovernmentp,BP_adj_exp,GeneralgovernmentdebttoGDPr,Inflationrate,Outputgap,Unemploymentrate,Shortterminterestrates,EPLregularworkers,EPLtemporaryworkers,Unemploymentbenefitsoverall,Unemploymentbenefitsreplaceme,Unemploymentbenefitsduration,Electricity,Gas,Telecommunications,PostalServices,RailTransport,AirTransport,RoadTransport,pop,emp,hc,rgdpna,rkna,ngov1rlc,ngov2rlc,ngov3rlc,ngov4rlc,ngov5rlc,ngov6rlc,ngov1seat,ngov2seat,ngov3seat,ngov4seat,ngov5seat,ngov6seat,nnum_gov_seats,yrsoffc,legelec,exelec,sep_re,sep_te,EU15 
Sweden,1994,-3.7549015,,68.711,2.158138,-3.961,9.3583333,7.400833,0,0,1,1,0,0,0,0,0,0,0,0,8.788696,4.0631647,3.1539018,253959.61,1220966.8,3,3,2,3,,,80,33,31,26,,,170,3,1,0,2.7976191,1.7708334,-1.1937762
Sweden,1995,-2.9001506,1,68.837,2.4551486,-1.682,8.8,8.745833,0,0,0,0,0,0,1,0,0,0,1,0,8.82672,4.1251574,3.1585395,264179.72,1231020.1,1,,,,,,161,,,,,,161,1,0,0,2.7976191,1.7708334,-1.1464214
Sweden,1996,1.9198856,,69.215,.53313198,-2.347,9.5583333,5.79,0,0,0,0,0,1,0,0,0,1,0,0,8.84942,4.0960932,3.1631844,268189.63,1243942.5,1,,,,,,161,,,,,,161,2,0,0,2.7976191,1.7708334,-1.7073558
Sweden,1997,3.3601961,,68.039,.65841026,-1.77,9.8916667,4.1075,1,1,0,0,0,0,0,0,0,0,0,0,8.859106,4.0453668,3.1678362,275968.41,1256161.9,1,,,,,,161,,,,,,161,1,0,0,2.7023809,1.4375,-1.2846806
Sweden,1998,4.5414318,,65.794,-.26713267,-.694,8.2,4.1875,0,0,0,0,0,0,0,0,0,0,0,0,8.861204,4.1122365,3.1724946,287633,1272124.5,1,,,,,,161,,,,,,161,2,1,0,2.7023809,1.4375,-.6301341
Sweden,1999,3.5342288,,60.492,.46217576,.313,6.7333333,3.115,0,0,0,0,0,0,0,0,0,0,0,0,8.863595,4.1963377,3.17716,300663.22,1291098.4,1,,,,,,131,,,,,,131,3,0,0,2.6547618,1.4375,.0129019
Sweden,2000,4.4976611,,50.573,.89914373,2.226,4.675,3.954167,0,0,0,0,0,0,0,1,0,0,0,0,8.872284,4.2963958,3.1818321,314900.5,1312002.5,1,,,,,,131,,,,,,131,4,0,0,2.6547618,1.4375,1.4131849
Sweden,2001,3.1383551,-1,51.731,2.4059583,1.086,3.975,4.032727,0,0,0,0,0,0,1,0,0,0,1,0,8.888675,4.3831449,3.1979313,319823.69,1332287.8,1,,,,,,131,,,,,,131,5,0,0,2.6547618,1.4375,1.4066721
Sweden,2002,.99779379,,49.805,2.1584821,.135,3.975,4.065834,0,0,0,0,0,0,0,0,0,0,0,0,8.911899,4.3824334,3.214112,326455.47,1348870.8,1,,,,,,131,,,,,,131,6,1,0,2.6071429,1.4375,.445275
Sweden,2003,.46201364,,48.942,1.9256553,-.129,4.85,3.026667,0,0,0,0,0,0,0,0,0,0,0,0,8.942926,4.3561459,3.2303746,334243.84,1366264,1,,,,,,144,,,,,,144,1,0,0,2.6071429,1.4375,-.4060096
Sweden,2004,.8745397,,47.862,.37365983,.895,5.5166667,2.114167,0,0,0,0,0,0,0,0,0,0,0,0,8.982282,4.3275619,3.2467191,348684.97,1386980.1,1,,,,,,144,,,,,,144,2,0,0,2.6071429,1.4375,.094016
Sweden,2005,2.1601159,,48.19,.45317085,1.117,7.1166667,1.716667,0,0,0,0,0,0,0,0,0,0,0,0,9.030163,4.3447351,3.2631469,358512.06,1410647.9,1,,,,,,144,,,,,,144,3,0,0,2.6071429,1.4375,.3849489
Sweden,2006,.80410792,,43.141,1.3602147,3.527,7.0416667,2.331667,0,0,0,0,0,0,0,0,0,0,0,0,9.087251,4.4213948,3.2796574,375319.56,1440377.1,1,,,,,,144,,,,,,144,4,1,0,2.6071429,1.4375,2.0544448
Sweden,2007,1.2427258,,38.202,2.2121688,4.921,6.1166667,3.5525,0,0,1,1,0,0,0,0,0,0,0,0,9.153316,4.5227494,3.2962515,388099,1474565.5,3,2,3,3,,,97,29,28,24,,,178,1,0,0,2.6071429,1.4375,3.5995677
Sweden,2008,1.5431507,,36.759,3.4370491,2.62,6.1666667,3.905,0,1,0,0,0,0,0,0,0,0,0,0,9.226333,4.5643506,3.3129294,385937.09,1506270.5,3,2,3,3,,,97,29,28,24,,,178,2,0,0,2.6071429,.8125,2.744669
Sweden,2009,3.1156534,,40.311,-.49446054,-4.826,8.3,.3983333,0,0,0,0,0,0,0,0,1,0,0,0,9.303432,4.4531355,3.3296921,365927.56,1522315,3,2,3,3,,,97,29,28,24,,,178,3,0,0,2.6071429,.8125,-2.6575181
Sweden,2010,1.2352857,,38.645,1.157988,-1.311,8.575,.5041667,0,0,0,0,0,0,0,0,0,0,0,0,9.382297,4.4957094,3.3465393,387842.72,1542601.3,3,2,3,3,,,97,29,28,24,,,178,4,1,0,2.6071429,.8125,-1.2895555
Sweden,2011,.52845628,,37.874,2.9611507,-.152,7.7666667,1.6575,0,0,0,0,0,0,0,0,0,0,0,0,9.462352,4.5960941,3.3563619,398176.41,1566450.9,3,3,2,3,,,107,24,23,19,,,173,5,0,0,2.6071429,.8125,-.4014437
Sweden,2012,.64743908,,38.142,.88837751,-1.813,7.9666667,1.253333,0,0,0,0,0,0,0,0,0,0,0,0,9.543457,4.6355329,3.3662131,397036.34,1588210.3,3,3,2,3,,,107,24,23,19,,,173,6,0,0,2.6071429,.8125,-1.6306719
Sweden,2013,.69169175,,40.772,-.04429297,-2.551,8,.9258333,0,0,0,0,0,0,0,0,0,0,0,0,9.624247,4.6847677,3.3760931,401964.41,1609082.1,3,3,2,3,,,107,24,23,19,,,173,7,0,0,2.6071429,.8125,-2.20188
Sweden,2014,-.0114237,,45.54,-.17963849,-1.961,7.9333333,.4208333,,,,,,,,,,,,,9.703247,4.7515812,3.3860025,411337.53,1635615.4,3,3,2,3,,,107,24,23,19,,,173,8,1,0,,,-1.4514184
Sweden,2015,.32078377,,44.175,-.04678474,-.202,7.4,-.2891667,,,,,,,,,,,,,,,,,,1,1,,,,,113,25,,,,,138,1,0,0,,,-.1802291
Sweden,2016,.87193611,,42.196,.98426924,.286,6.95,-.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.817706
Sweden,2017,.70996694,,40.943,1.794499,.652,6.6833333,-.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2807965
Switzerland,1965,,,,3.4144809,,,,,,,,,,,,,,,,5.8504047,3.1272006,3.0839291,194596.25,407864.38,,,,,,,,,,,,,,,,,,,
Switzerland,1966,,,,4.7759844,,,,,,,,,,,,,,,,5.9025789,3.1152101,3.1025989,199384.33,427453.5,,,,,,,,,,,,,,,,,,,
Switzerland,1967,,,,4.0051927,,,,,,,,,,,,,,,,5.9685354,3.1317492,3.1213818,205478.23,447713.84,,,,,,,,,,,,,,,,,,,
Switzerland,1968,,,,2.3958275,,,,,,,,,,,,,,,,6.0364601,3.1506658,3.1402783,212851.61,467429.44,,,,,,,,,,,,,,,,,,,
Switzerland,1969,,,,2.4890259,,,,,,,,,,,,,,,,6.1152136,3.2027631,3.1592894,224841.56,488635.75,,,,,,,,,,,,,,,,,,,
Switzerland,1970,,,,3.6159883,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.169357,3.2499733,3.1784155,239179.41,516585.94,,,,,,,,,,,,,,,,,,,
Switzerland,1971,,,,6.573226,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.221634,3.2962437,3.1929402,248927.02,548424.38,,,,,,,,,,,,,,,,,,,
Switzerland,1972,,,,6.6600013,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.270112,3.338747,3.2075315,256893.95,581499.5,2,1,2,3,,,49,46,44,23,,,162,,,,,,
Switzerland,1973,,,,8.7546762,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.311468,3.3733618,3.2221892,264728.97,614935.63,2,1,2,3,,,49,46,44,23,,,162,,,,,,
Switzerland,1974,,,,9.7674136,,,10.16524,0,0,0,0,0,0,0,0,0,0,0,0,6.341051,3.3766716,3.2369139,268580.53,644162.56,2,1,2,3,,,49,46,44,23,,,162,,,,,,
Switzerland,1975,,,,6.6965954,,,4.064592,0,0,0,0,0,0,0,0,0,0,0,0,6.356178,3.2513814,3.2517061,249019.36,663627.25,2,1,2,3,,,49,46,44,23,,,162,1,1,0,,,
Switzerland,1976,,,,1.7154774,,,1.524883,0,0,-1,-1,-1,0,0,0,0,0,0,0,6.355245,3.191246,3.2665658,245523.92,676952.19,1,2,2,3,,,55,47,46,21,,,169,2,0,0,,,
Switzerland,1977,,,,1.2959975,,,2.589383,0,0,0,0,0,0,0,0,0,0,0,0,6.341216,3.2080255,3.2814934,251499.13,691179.5,1,2,2,3,,,55,47,46,21,,,169,3,0,0,,,
Switzerland,1978,,,,1.0287915,,,.7315083,0,0,0,0,0,0,0,0,0,0,0,0,6.321583,3.2234244,3.2964892,252527.97,708719.81,1,2,2,3,,,55,47,46,21,,,169,4,0,0,,,
Switzerland,1979,,,,3.6476419,,,1.7836,0,0,0,0,0,0,0,0,0,0,0,0,6.306578,3.2369444,3.3115535,258819.73,728805.06,1,2,2,3,,,55,47,46,21,,,169,1,1,0,,,
Switzerland,1980,,,,4.0224987,,,5.7704,0,0,0,0,0,0,0,0,0,0,0,0,6.303608,3.2847431,3.3266866,270730.56,750792.13,1,2,2,3,,,51,51,44,23,,,169,2,0,0,,,1.1736693
Switzerland,1981,,,,6.4903077,,,9.095266,0,0,0,0,0,0,0,0,0,0,0,0,6.315799,3.3444817,3.3400919,275065.88,772827.69,1,2,2,3,,,51,51,44,23,,,169,3,0,0,,,-.7217405
Switzerland,1982,,,,5.6551026,,,5.057867,0,0,0,0,0,0,0,0,0,0,0,0,6.341369,3.3721173,3.3535514,271464.09,790391.19,1,2,2,3,,,51,51,44,23,,,169,4,0,0,,,-1.8129616
Switzerland,1983,,,,2.9498327,,,4.091717,0,0,0,0,0,0,0,0,0,0,0,0,6.376791,3.371696,3.3670647,273198.97,808933.06,1,2,2,3,,,51,51,44,23,,,169,1,1,0,,,-2.0732392
Switzerland,1984,,,,2.931436,,,4.349216,0,0,-1,-1,-1,0,0,0,0,0,0,0,6.416275,3.4010649,3.3806326,281418.03,829065.06,2,1,2,3,,,54,47,42,23,,,166,2,0,0,,,-1.8955115
Switzerland,1985,,,,3.4353899,1.4295067,1,4.9235,0,0,0,0,0,0,0,0,0,0,0,0,6.45568,3.4649663,3.3942554,291756.22,851546.13,2,1,2,3,,,54,47,42,23,,,166,3,0,0,1.5952381,1.125,-1.6157563
Switzerland,1986,,,,.75030887,1.4644438,.8,4.218242,0,0,0,0,0,0,0,0,0,0,0,0,6.493442,3.5428629,3.407933,297178.88,875387.69,2,1,2,3,,,54,47,42,23,,,166,4,0,0,1.5952381,1.125,-1.38876
Switzerland,1987,,,,1.4403284,1.156754,.8,3.774625,0,0,0,0,0,0,0,0,0,0,0,0,6.53116,3.6263249,3.4216657,301890.59,900526.44,2,1,2,3,,,54,47,42,23,,,166,1,1,0,1.5952381,1.125,-.8629126
Switzerland,1988,,,,1.8724592,2.3663023,.7,3.079867,0,0,0,0,0,0,0,0,0,0,0,0,6.571461,3.7100885,3.4354534,311785.34,933468.13,2,2,1,3,,,51,42,41,25,,,159,2,0,0,1.5952381,1.125,.9151327
Switzerland,1989,,,,3.1552891,4.5219496,.6,7.317708,0,0,0,0,0,0,0,0,0,0,0,0,6.618268,3.7989841,3.4492972,325288.13,968844.56,2,2,1,3,,,51,42,41,25,,,159,3,0,0,1.5952381,1.125,2.069957
Switzerland,1990,-1.4574819,,34.35,5.403954,5.8371101,.5,8.917969,0,0,0,0,0,0,0,0,0,0,0,0,6.67392,3.9107008,3.4631965,337241.25,1003963.5,2,2,1,3,,,51,42,41,25,,,159,4,0,0,1.5952381,1.125,2.5559915
Switzerland,1991,-2.028918,,36.14,5.8595859,2.7721838,1.1,8.213542,0,0,0,0,0,0,0,0,0,0,0,0,6.739995,3.9957869,3.469667,334152.75,1036704.4,2,2,1,3,,,51,42,41,25,,,159,1,1,0,1.5952381,1.125,1.9247191
Switzerland,1992,-2.441484,,40.854,4.0370092,.78501681,2.5,7.854167,0,0,-1,0,-1,0,0,0,0,0,0,0,6.814186,3.9647887,3.4761496,334006.59,1060264.9,2,1,2,3,,,44,41,35,25,,,145,2,0,0,1.5952381,1.125,.8209417
Switzerland,1993,-2.3107174,,46.738,3.2926295,-.79696997,4.6333333,4.90625,0,0,0,0,0,0,0,0,0,0,0,0,6.8903,3.92957,3.4826441,333585.81,1079978.9,2,1,2,3,,,44,41,35,25,,,145,3,0,0,1.5952381,1.125,-1.6171243
Switzerland,1994,-1.4377832,1,50.057,.85214152,-.80616286,4.7166667,4.188804,0,0,-1,1,-1,0,0,0,0,0,0,0,6.95986,3.9125476,3.489151,337821.53,1103559,2,1,2,3,,,44,41,35,25,,,145,4,0,0,1.5952381,1.125,-1.1937762
Switzerland,1995,-.40796368,,52.932,1.7997996,-1.6359343,4.2166667,2.947918,0,0,0,0,0,0,0,0,0,0,1,0,7.017042,3.9182136,3.4956698,339446,1129649.5,2,1,2,3,,,44,41,35,25,,,145,1,1,0,1.5952381,1.125,-1.1464214
Switzerland,1996,-.26753256,,54.42,.81165804,-2.4081814,4.6583333,2.019532,0,0,0,0,0,0,0,0,0,0,0,0,7.059633,3.926146,3.5022008,341486.41,1156236,1,2,2,3,,,54,45,34,29,,,162,2,0,0,1.5952381,1.125,-1.7073558
Switzerland,1997,-.86992627,,57.191,.52021464,-1.5454669,5.2083333,1.638022,0,0,-1,0,-1,0,0,0,0,0,0,0,7.090176,3.9327292,3.5087442,349381.72,1183398.9,1,2,2,3,,,54,45,34,29,,,162,3,0,0,1.5952381,1.125,-1.2846806
Switzerland,1998,-.24177953,,59.592,.01794886,-.2959059,3.85,1.549193,0,0,0,0,0,0,0,1,0,0,0,0,7.113505,3.989687,3.5152998,359670.22,1217529.9,1,2,2,3,,,54,45,34,29,,,162,4,0,0,1.5952381,1.125,-.6301341
Switzerland,1999,-.33380469,1,55.909,.80644686,-.37232794,2.7166667,1.409028,0,0,0,0,0,0,0,0,1,1,0,0,7.136813,4.0199714,3.5218678,365580.94,1249835.5,1,2,2,3,,,54,45,34,29,,,162,1,1,0,1.5952381,1.125,.0129019
Switzerland,2000,.74735786,,54.706,1.5585185,1.7235122,1.9833333,3.173334,0,0,0,0,0,0,0,1,0,0,0,0,7.165581,4.0566521,3.5284476,380007.13,1278601,1,3,2,2,,,51,44,43,35,,,173,2,0,0,1.5952381,1.125,1.4131849
Switzerland,2001,.79914155,,52.906,.98901715,1.049272,1.85,2.862638,0,0,0,0,0,1,0,0,0,0,0,0,7.200945,4.1237583,3.5389483,385504.31,1307575.3,1,3,2,2,,,51,44,43,35,,,173,3,0,0,1.5952381,1.125,1.4066721
Switzerland,2002,-.51641507,,59.11,.64270844,-.64452859,2.775,1.128472,0,0,0,0,0,0,0,0,0,0,1,0,7.242034,4.1560726,3.5494804,386057.09,1332804.8,1,3,2,2,,,51,44,43,35,,,173,4,0,0,1.5952381,1.125,.445275
Switzerland,2003,.52182684,,58.208,.63829891,-2.3798923,3.7916667,.3291675,0,0,1,0,1,0,0,0,0,0,0,0,7.289901,4.1487656,3.5600436,386249,1356039.6,1,3,2,2,,,51,44,43,35,,,173,5,1,0,1.5952381,1.125,-.4060096
Switzerland,2004,.18444178,,59.55,.80288262,-1.7165992,3.8833333,.4848617,0,0,0,0,0,0,1,0,0,0,0,0,7.345299,4.1732941,3.5706384,397229.84,1376276.1,3,1,2,2,,,55,52,36,28,,,171,1,0,0,1.5952381,1.125,.094016
Switzerland,2005,.49007528,1,56.837,1.1719511,-.66252614,3.7583333,.8097216,0,0,0,0,0,0,0,0,0,0,1,0,7.408608,4.2223091,3.5812647,409298.91,1409834.4,3,1,2,2,,,55,52,36,28,,,171,2,0,0,1.5952381,1.125,.3849489
Switzerland,2006,1.2312931,,50.511,1.0595251,1.134327,3.3333333,1.557153,0,0,0,0,0,0,0,0,1,0,0,0,7.480317,4.33321,3.5919228,425723.19,1448884.8,3,1,2,2,,,55,52,36,28,,,171,3,0,0,1.5952381,1.125,2.0544448
Switzerland,2007,1.0882442,,46.548,.73233663,2.8528151,2.775,2.572431,0,0,0,0,0,0,0,0,0,0,0,0,7.560141,4.4629979,3.6026125,443349.63,1483930.6,3,1,2,2,,,55,52,36,28,,,171,4,1,0,1.5952381,1.125,3.5995677
Switzerland,2008,1.4534527,,46.805,2.426048,2.5865695,2.5583333,2.483472,0,0,0,0,0,0,0,0,0,0,0,0,7.646542,4.5737686,3.6133337,453445.75,1524151.3,3,1,2,2,,,62,43,32,31,,,168,1,0,0,1.5952381,1.125,2.744669
Switzerland,2009,1.7140638,,45.239,-.48046793,-1.7339832,3.7166667,.3625133,0,0,0,0,0,0,0,0,0,0,0,0,7.737316,4.5992646,3.6240871,443789.09,1565198.6,3,1,2,2,,,62,43,32,31,,,168,2,0,0,1.5952381,1.125,-2.6575181
Switzerland,2010,1.1836366,,43.985,.68823345,-.87091439,3.85,.1864583,0,0,0,0,0,0,0,0,0,0,0,0,7.830534,4.6338086,3.6348724,456897.81,1593331.9,3,1,2,2,,,62,43,32,31,,,168,3,0,0,1.5952381,1.125,-1.2895555
Switzerland,2011,1.5045248,,44.105,.23133658,-1.0055702,3.1083333,.1171525,0,0,0,0,0,0,0,0,0,0,0,0,7.925813,4.7554212,3.6423447,465142.78,1633561,3,1,2,2,,,62,43,32,31,,,168,4,1,0,1.5952381,1.125,-.4014437
Switzerland,2012,1.5401123,,44.707,-.69254584,-1.9221763,2.9083333,.06557,0,0,0,0,0,0,0,0,0,0,0,0,8.022628,4.8390398,3.6498322,470373.91,1663396.6,3,1,2,2,,,54,46,30,28,,,158,1,0,0,1.5952381,1.125,-1.6306719
Switzerland,2013,.60158217,,43.813,-.21730852,-1.8425792,3.1581584,.01966667,0,0,0,0,0,0,0,0,0,0,0,0,8.118719,4.9158573,3.6573353,478694.03,1678787.8,3,1,2,2,,,54,46,30,28,,,158,2,0,0,1.5952381,1.125,-2.20188
Switzerland,2014,.50254584,,43.71,-.01322916,-1.1550635,3.1637045,.00783333,,,,,,,,,,,,,8.211383,5.0144172,3.6648538,487738.84,1701097,3,1,2,2,,,54,46,30,28,,,158,3,0,0,,,-1.4514184
Switzerland,2015,1.5666599,,43.634,-1.1439006,-1.639224,3.2507023,-.78375,,,,,,,,,,,,,,,,,,3,1,2,2,,,54,46,30,28,,,158,4,1,0,,,-.1802291
Switzerland,2016,1.2793263,,43.341,-.43460764,-1.7995631,3.3231411,-.7481167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.817706
Switzerland,2017,2.1300438,,42.779,.53379599,-2.182617,3.1857183,-.7314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2807965
United Kingdom,1965,,,,4.7737743,,1.325,,,,,,,,,,,,,,54.329874,24.820351,2.645757,782998.63,3366823.5,,,,,,,,,,,,,,,,,,,
United Kingdom,1966,,,,3.9096181,,1.375,,,,,,,,,,,,,,54.622769,24.877121,2.6646357,798251.88,3497729.8,,,,,,,,,,,,,,,,,,,
United Kingdom,1967,,,,2.4821135,,2.2,,,,,,,,,,,,,,54.93865,24.588291,2.6836493,816047.25,3643381.5,,,,,,,,,,,,,,,,,,,
United Kingdom,1968,,,,4.6974262,,2.3166667,,,,,,,,,,,,,,55.193557,24.479731,2.7027984,874517.94,3806656.5,,,,,,,,,,,,,,,,,,,
United Kingdom,1969,,,,5.4466661,,2.3083333,,,,,,,,,,,,,,55.440463,24.489193,2.7220843,866891.31,3958919.5,,,,,,,,,,,,,,,,,,,
United Kingdom,1970,,,,6.3665688,,2.4833333,,0,0,0,0,0,0,0,0,0,0,0,0,55.611401,24.425451,2.7415075,884686.75,4105843.3,,,,,,,,,,,,,,,,,,,
United Kingdom,1971,4.4864728,,,9.4448404,,3.2833333,,0,0,0,0,0,0,0,0,0,0,0,0,55.785325,24.36442,2.7637541,915488.56,4251445.5,,,,,,,,,,,,,,,,,,,
United Kingdom,1972,-.28360061,,,7.0710792,,3.65,,0,0,0,0,0,0,0,0,0,0,0,0,55.927492,24.423136,2.7861814,954187.88,4389150.5,3,,,,,,330,,,,,,330,,,,,,
United Kingdom,1973,-4.5472044,,,9.1960562,,2.55,,0,0,0,0,0,0,0,0,0,0,0,0,56.039166,24.798292,2.8087904,1016591.6,4543412,3,,,,,,330,,,,,,330,,,,,,
United Kingdom,1974,-2.1515872,,,16.043994,,2.5166667,,0,0,0,0,0,0,0,0,0,0,0,0,56.122405,24.892595,2.8315833,990963.81,4682207.5,1,,,,,,301,,,,,,301,,,,,,
United Kingdom,1975,-1.6448711,,,24.20729,,3.8666667,,0,0,0,0,0,0,0,0,0,0,0,0,56.179925,24.826508,2.8545609,975607.88,4805111.5,1,,,,,,319,,,,,,319,1,0,0,,,
United Kingdom,1976,-2.1117691,,,16.55953,,5.2333333,,0,0,0,0,0,0,0,0,0,0,0,0,56.212943,24.698595,2.8777246,1005152.1,4929271.5,1,,,,,,318,,,,,,318,2,0,0,,,
United Kingdom,1977,-.68456936,,,15.840264,,5.6166667,,0,0,0,0,0,0,0,0,0,0,0,0,56.224944,24.738674,2.9010768,1031256.3,5045754.5,1,2,,,,,314,13,,,,,327,1,0,0,,,
United Kingdom,1978,-2.9523031,,,8.2631396,,5.575,9.139067,0,0,0,0,0,0,0,0,0,0,0,0,56.223974,24.874187,2.9246182,1073846.6,5171337,1,2,,,,,314,13,,,,,327,2,0,0,,,
United Kingdom,1979,-2.6447195,,,13.421281,,5.25,13.61911,0,0,0,0,0,0,0,0,0,0,0,0,56.220089,25.099518,2.9483509,1113323,5303411,3,,,,,,339,,,,,,339,3,1,0,,,
United Kingdom,1980,.04651634,,42.519,17.965933,-.684,6.6833333,16.50253,0,0,0,0,0,0,0,0,0,0,0,0,56.221513,24.9534,2.972276,1089171.6,5402248.5,3,,,,,,339,,,,,,339,1,0,0,,,1.1736693
United Kingdom,1981,.47092677,,44.769,11.876619,-2.582,10.45,13.80637,0,0,0,0,0,0,0,0,1,0,0,0,56.23102,24.112947,2.9940341,1079948.1,5467771.5,3,,,,,,339,,,,,,339,2,0,0,,,-.7217405
United Kingdom,1982,2.2811312,,43.05,8.59887,-2.087,11.616667,12.1324,0,0,1,1,0,0,0,1,0,0,0,0,56.250124,23.701401,3.0159516,1102361.4,5549436,3,,,,,,336,,,,,,336,3,0,0,,,-1.8129616
United Kingdom,1983,.47139843,,41.845,4.6093007,-.033,10.816667,10.02333,0,0,0,0,0,0,0,0,0,0,0,0,56.283959,23.651485,3.0380294,1148680.3,5644459,3,,,,,,339,,,,,,339,4,1,0,,,-2.0732392
United Kingdom,1984,.68188952,,42.25,4.9607145,-.452,10.858333,9.828508,0,0,0,0,0,0,0,0,0,0,0,0,56.337848,24.172579,3.0602686,1174644.9,5767542,3,,,,,,397,,,,,,397,5,0,0,,,-1.8955115
United Kingdom,1985,.80498515,,41.205,6.0713909,.49,11.2,12.09074,0,0,0,0,0,0,0,1,0,0,0,0,56.415196,24.391296,3.0826709,1222960.9,5898776,3,,,,,,396,,,,,,396,6,0,0,1.0952381,.25,-1.6157563
United Kingdom,1986,.79628713,,41.187,3.4276182,.068,11.241667,10.82428,0,0,0,0,0,0,1,0,0,0,0,0,56.519444,24.44154,3.1052372,1261708.5,6030965,3,,,,,,393,,,,,,393,7,0,0,1.0952381,.25,-1.38876
United Kingdom,1987,.36589473,,39.292,4.1489111,1.619,10.325,9.580584,0,0,0,0,0,0,0,0,0,0,1,0,56.649375,24.972687,3.1279685,1331860.6,6191356.5,3,,,,,,397,,,,,,397,8,1,0,1.0952381,.25,-.8629126
United Kingdom,1988,.6157804,,37.042,3.9127943,3.804,8.5083333,10.17562,0,0,0,0,0,0,0,0,0,0,0,0,56.797704,25.85322,3.1508663,1410707.4,6406763.5,3,,,,,,375,,,,,,375,9,0,0,1.0952381,.25,.9151327
United Kingdom,1989,.63673571,,32.548,5.1747346,3.398,7.1083333,13.81153,0,0,0,0,0,0,0,0,0,0,0,0,56.953861,26.58486,3.1739318,1446244.5,6639394,3,,,,,,375,,,,,,375,10,0,0,1.0952381,.25,2.069957
United Kingdom,1990,-.44371497,,28.58,7.0287559,1.863,6.8666667,14.69828,0,0,0,0,0,1,0,0,0,0,0,0,57.110117,26.702387,3.1971662,1454250.6,6776785.5,3,,,,,,375,,,,,,375,11,0,0,1.0952381,.25,2.5559915
United Kingdom,1991,-.17992058,,28.532,7.5074579,-.956,8.5916667,11.42621,0,0,0,0,0,0,0,1,0,0,0,0,57.2646,25.926447,3.2271142,1435970.1,6870654.5,3,,,,,,372,,,,,,372,1,0,0,1.0952381,.25,1.9247191
United Kingdom,1992,-1.9047288,,33.319,4.2759948,-2.235,9.8876261,9.498675,0,0,0,0,0,0,0,0,0,0,0,0,57.419469,25.345592,3.2573428,1442380.4,6966937.5,3,,,,,,336,,,,,,336,2,1,0,1.0952381,.25,.8209417
United Kingdom,1993,-3.2316324,,38.11,2.516312,-1.786,10.387277,5.816733,0,0,0,0,0,0,0,0,0,1,1,0,57.575969,25.171705,3.2878547,1480387.1,7066573.5,3,,,,,,334,,,,,,334,3,0,0,1.0952381,.25,-1.6171243
United Kingdom,1994,-2.7859473,,40.958,1.9480511,-.543,9.4998682,5.412658,0,0,0,0,0,0,0,0,0,0,0,0,57.736667,25.374447,3.3186522,1539957.4,7189066.5,3,,,,,,333,,,,,,333,4,0,0,1.0952381,.25,-1.1937762
United Kingdom,1995,-1.5580596,1,43.947,2.6751648,-1.046,8.6497471,6.61545,0,0,0,0,0,0,0,0,0,0,0,0,57.90379,25.651791,3.3497384,1578790.9,7350978,3,,,,,,330,,,,,,330,5,0,0,1.0952381,.25,-1.1464214
United Kingdom,1996,-.10912283,,44.052,2.45657,-1.682,8.10049,5.97885,0,0,0,0,0,0,1,0,0,0,0,0,58.079322,25.900534,3.3811154,1620910.1,7519429.5,3,,,,,,330,,,,,,330,6,0,0,1.0952381,.25,-1.7073558
United Kingdom,1997,.8468905,,43.432,1.8164232,-.933,5.3166667,6.783617,0,0,0,0,0,0,1,0,0,0,0,0,58.263858,26.380415,3.4127865,1671141.5,7664252,1,,,,,,418,,,,,,418,7,1,0,1.0952381,.25,-1.2846806
United Kingdom,1998,2.5231278,,41.262,1.5580412,-.955,4.525,7.290308,0,0,0,0,0,0,0,0,0,0,0,0,58.456989,26.653164,3.4447546,1727567,7832531,1,,,,,,418,,,,,,418,1,0,0,1.0952381,.25,-.6301341
United Kingdom,1999,2.9445736,,39.895,1.3467612,-.75,4.1583333,5.399808,0,0,0,0,0,0,0,0,0,0,0,0,58.657794,27.01198,3.4770219,1781341.8,7996395.5,1,,,,,,418,,,,,,418,2,0,0,1.0952381,.25,.0129019
United Kingdom,2000,2.9185777,,37.014,.79731533,.033,3.6,6.065983,-1,0,0,0,0,0,0,0,0,0,0,0,58.867004,27.31735,3.5095913,1849012.1,8162493,1,,,,,,418,,,,,,418,3,0,0,1.2619047,.25,1.4131849
United Kingdom,2001,2.112409,,34.41,1.2381076,-.116,3.2,4.944758,0,0,0,0,0,0,0,0,0,0,0,0,59.080221,27.534437,3.5284812,1900008.6,8312354,1,,,,,,418,,,,,,418,4,1,0,1.2619047,.25,1.4066721
